"Display Name","Phone","Email","Mobile","Salesperson","Activities","City","Street","Street2","Country","Company","Occupation","Industry","TA Type","Tax ID","Type","Created on"
"CÔNG TY TNHH CẢNG DỊCH VỤ DẦU KHÍ PTSC","","","","","","","","","Vietnam","","","","","","","2024-10-03 15:26:14"
"CÔNG TY TNHH CĂN HỘ CHO THUÊ NHÀ PHONG LAN","","","","","","","180A Hai Bà Trưng, Phường Tân Định, TP Hồ Chí Minh, Việt Nam","","","","","Bất Động sản","","0302468725","Corporate","2026-01-08 09:58:24"
"CÔNG TY TNHH CÁNH TRUYỀN THÔNG","","","","","","","","","Vietnam","","","","","","","2025-11-29 03:31:58"
"CÔNG TY TNHH CAN SPORTS VIỆT NAM","","Vanpham89@gmail.com","","","","","Ấp Thuận Hòa, Xã Truông Mít, Huyện Dương Minh Châu, Tỉnh Tây Ninh, Việt Na","","","","","","","3900963009","","2024-05-10 14:37:42"
"CÔNG TY TNHH CANTINA VIỆT NAM","","","","","","","","","Vietnam","","","","","","","2026-03-01 23:44:12"
"Công Ty TNHH Cao Bồi Nam Mỹ","","","","","","","","","Vietnam","","","","","","","2025-12-17 12:18:40"
"Công ty TNHH Cao Ngô","","phuongnhi2105@gmail.com","","","","","Lô 18, ngõ 35 Lê Văn Thiêm, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội","","","","","","","0109111766","","2024-11-20 11:06:51"
"Công ty TNHH Cao Ngô","","caongoleather@gmail.com","","","","","Lô 18, ngõ 35 Lê Văn Thiêm, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội","","","","","","","0109111766","","2024-08-26 11:09:38"
"Công ty TNHH Cao su Camel Việt Nam","","","","","","","","","Vietnam","","","","","","","2025-02-26 16:27:29"
"CÔNG TY TNHH CAO SU TÂN THÀNH","","dothimanketoan@gmail.com","","","","","Thôn 1 , Xã Gia Huynh, Huyện Tánh Linh, Tỉnh Bình Thuận, Việt Nam","","","","","","","3401064239","","2025-02-07 07:23:50"
"CÔNG TY TNHH CAO SU TÂN THÀNH","","","","","","","","","","","","","","","","2025-02-06 17:52:55"
"Công Ty tnhh Cáp Điện Và Hệ Thống LS Việt Nam","","","","","","","","","","","","","","","","2023-12-22 17:20:48"
"CÔNG TY TNHH CAPER","","","","","","","","","Vietnam","","","","","","","2025-05-23 00:34:36"
"CÔNG TY TNHH CÀ PHÊ CHẤT LƯỢNG CAO LÂM HÀ","","","","","","","","","Vietnam","","","","","","","2025-06-26 12:41:13"
"CÔNG TY TNHH CÀ PHÊ CHẤT LƯỢNG CAO LÂM HÀ","","","","","","","","","Vietnam","","","","","","","2025-05-22 07:26:03"
"CÔNG TY TNHH CÀ PHÊ CHẤT LƯỢNG CAO LÂM HÀ","","","","","","","","","Vietnam","","","","","","","2025-05-22 07:23:56"
"CÔNG TY TNHH CÀ PHÊ CHẤT LƯỢNG CAO LÂM HÀ","","","","","","","","","Vietnam","","","","","","","2025-05-08 11:49:54"
"CÔNG TY TNHH CÀ PHÊ CHẤT LƯỢNG CAO LÂM HÀ","","","","","","","","","Vietnam","","","","","","","2025-05-08 11:49:45"
"CÔNG TY TNHH CÀ PHÊ CHẤT LƯỢNG CAO LÂM HÀ","","","","","","","","","Vietnam","","","","","","","2025-03-24 16:16:01"
"CÔNG TY TNHH CÀ PHÊ CHẤT LƯỢNG CAO LÂM HÀ","","","","","","","","","Vietnam","","","","","","","2025-03-24 16:15:59"
"CÔNG TY TNHH CÀ PHÊ CHẤT LƯỢNG CAO LÂM HÀ","","","","","","","","","Vietnam","","","","","","","2025-03-10 13:54:17"
"CÔNG TY TNHH CÀ PHÊ CHẤT LƯỢNG CAO LÂM HÀ","","","","","","","","","Vietnam","","","","","","","2025-03-10 13:54:15"
"CÔNG TY TNHH CÀ PHÊ CHẤT LƯỢNG CAO LÂM HÀ","","","","","","","","","","","","","","","","2025-03-10 13:52:21"
"CÔNG TY TNHH CÀ PHÊ CHẤT LƯỢNG CAO LÂM HÀ","","","","","","","","","Vietnam","","","","","","","2025-03-10 13:50:41"
"CÔNG TY TNHH CÀ PHÊ CHẤT LƯỢNG CAO LÂM HÀ","","","","","","","","","Vietnam","","","","","","","2025-03-10 13:50:39"
"CÔNG TY TNHH CÀ PHÊ CHẤT LƯỢNG CAO LÂM HÀ","","","","","","","","","Vietnam","","","","","","","2025-03-02 16:30:17"
"CÔNG TY TNHH CÀ PHÊ CHẤT LƯỢNG CAO LÂM HÀ","","","","","","","","","Vietnam","","","","","","","2025-03-02 16:30:15"
"CÔNG TY TNHH CÀ PHÊ CHẤT LƯỢNG CAO LÂM HÀ","","","","","","","","","Vietnam","","","","","","","2024-09-10 11:05:10"
"CÔNG TY TNHH CÀ PHÊ CHẤT LƯỢNG CAO LÂM HÀ","","","","","","","","","Vietnam","","","","","","","2024-09-10 11:05:08"
"CÔNG TY TNHH CÀ PHÊ CHẤT LƯỢNG CAO LÂM HÀ","","","","","","","","","Vietnam","","","","","","","2024-09-09 12:43:14"
"CÔNG TY TNHH CÀ PHÊ CHẤT LƯỢNG CAO LÂM HÀ","","","","","","","","","Vietnam","","","","","","","2024-09-09 12:43:13"
"CÔNG TY TNHH CÀ PHÊ CHẤT LƯỢNG CAO LÂM HÀ","","","","","","","","","Vietnam","","","","","","","2024-08-26 12:28:21"
"CÔNG TY TNHH CÀ PHÊ CHẤT LƯỢNG CAO LÂM HÀ","","","","","","","","","Vietnam","","","","","","","2024-08-26 12:28:19"
"CÔNG TY TNHH CÀ PHÊ CHẤT LƯỢNG CAO LÂM HÀ","","","","","","","","","Vietnam","","","","","","","2024-08-21 12:44:31"
"CÔNG TY TNHH CÀ PHÊ CHẤT LƯỢNG CAO LÂM HÀ","","Congtycaphechatluongcaolamha@gmail.com","","","","","Thôn Đức Thành, Xã Hoài Đức, Huyện Lâm Hà, Tỉnh Lâm Đồng, Việt Nam","","","","","","","5801225195","","2024-06-01 17:21:09"
"CÔNG TY TNHH CÀ PHÊ CHẤT LƯỢNG CAO LÂM HÀ","","","","","","","","","","","","","","","","2023-11-08 13:39:43"
"CÔNG TY TNHH CÀ PHÊ CHẤT LƯỢNG CAO LÂM HÀ`","","","","","","","","","Vietnam","","","","","","","2025-04-22 19:09:26"
"CÔNG TY TNHH CÀ PHÊ REFINED","","","","","","","","","Vietnam","","","","","","","2025-10-21 13:00:15"
"CÔNG TY TNHH CAPICHI VIỆT NAM","","admin@capichiapp.com","","","","","Tầng 2, Tòa nhà Trung Yên 1, số 1A Vũ Phạm Hàm, Phường Yên Hòa, Thành phố Hà Nội, Việt Nam","","","","Công nghệ thông tin","Công nghệ thông tin","","0109131586","Corporate","2023-08-12 21:32:33"
"Công ty TNHH Cấp Nước Phú Bình","","phanchau@cawater.vn","","","","","KHONG","","","","","Bán buôn và bán lẻ","","KHONG","Corporate","2025-11-19 13:39:37"
"CÔNG TY TNHH CẤP THOÁT NƯỚC NGỌC LỢI","","Capthoatnuocngocloi@gmail.com","","","","","Số 140/B, Ấp Thị, Xã An Phong, Huyện Thanh Bình, Tỉnh Đồng Tháp, Việt Nam","","","","","","","1402092676","","2025-03-24 15:41:42"
"CÔNG TY TNHH CẤP THOÁT NƯỚC NGỌC LỢI","","capthoatnuocngocloi@gmail.com","","","","","Số 140/B, Ấp Thị, Xã An Phong, Huyện Thanh Bình, Tỉnh Đồng Tháp, Việt Nam","","","","","","","1402092676","","2024-03-24 10:39:45"
"CÔNG TY TNHH CẤP THOÁT NƯỚC NGỌC LỢI","","capthoatnuocngocloi@gmail.com","","","","","140/B, Ấp Thị, xã An Phong, huyện Thanh Bình, Tỉnh Đồng Tháp","","","","","","","1402092676","","2023-09-20 10:47:01"
"Công ty TNHH Care For Việt Nam","","trhyen102@gmail.com","","","","","Tầng 4, số 4 Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh","","","","","","","0311114017","","2024-05-28 16:00:31"
"CÔNG TY TNHH CARE FOR VIỆT NAM","898880822","an.luu@careforvietnam.vn","898880822","","","","Tầng 4, Số 4 Nguyễn Đình Chiểu, Phường Tân Định, Thành phố Hồ Chí Minh","","","","","Bán buôn thực phẩm","","0311114017","Corporate","2026-01-15 11:29:31"
"CÔNG TY TNHH CARE OF ASIA","","","","","","","","","Vietnam","","","","","","","2025-02-28 13:08:26"
"CÔNG TY TNHH CARFAB","","","","","","","","","Vietnam","","","","","","","2025-05-21 00:04:32"
"CÔNG TY TNHH CARFAB","","congtycarfab@gmail.com","'+84 91 379 68 7","","","","302 Đường 3/4, Phường Cam Thuận, Thành Phố Cam Ranh, Tỉnh Khánh Hòa, Việt Nam","","","","Dịch vụ ăn uống khác","Bán buôn thực phẩm","","4201979985","Corporate","2023-08-23 17:46:23"
"CÔNG TY TNHH CARFE","","lyt313165@hotmail.com","","","","","Tầng 1. Tòa N02-T1, Khu Đoàn Ngoại Giao, đường Xuân Tảo, Phường Xuân Đỉnh, TP. Hà Nội","","","","","Sản xuất và mua bán ô tô","","0110834953","Corporate","2025-11-24 10:52:49"
"Công ty TNHH Cargill Việt Nam","","Vananhvu_ha@cargill.com","","","","","Lô 29, Khu Công Nghiệp Biên Hoà 2, Phường Long hưng,Tỉnh Đồng Nai, Việt Nam","","","","","","","3600233178","","2026-03-07 13:24:43"
"CÔNG TY TNHH CARGILL VIỆT NAM","","thu_trinh@cargill.com","","","","","Lô 29, KCN Biên Hòa 2, Phường Long Bình, Thành phố Biên Hoà, Tỉnh Đồng Nai, Việt Nam","","","","Sản xuất thức ăn gia súc","Nông nghiệp","","3600233178","Corporate","2025-02-18 18:34:00"
"CÔNG TY TNHH CARGO-PARTNER LOGISTICS (VIỆT NAM)","","yen.phong@cargo-partner.com","","","","","Phòng 501+2, Tầng 5, Tòa nhà Hado Airport Building, Số 02, đường Hồng Hà, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam","","","","Logistics","Vận tải","","0312353106","Corporate","2023-08-10 10:29:52"
"CÔNG TY TNHH CARL ZEISS VIỆT NAM","","","","","","","","","","","","","","","","2026-02-13 09:24:44"
"CÔNG TY TNHH CARL ZEISS VIỆT NAM","","hoa.nguyen@zeiss.com","","","","","Phòng 501, tầng 5, số 58, đường Nguyễn Đình Chiểu, phường Đa Kao, quận 1, thành phố Hồ Chí Minh, Việt Nam","","","","Sản xuất kính hiển vi","Ngành khác","","0315438654","Corporate","2025-06-24 17:00:16"
"CÔNG TY TNHH CARL ZEISS VIỆT NAM ","","","","","","","","","Vietnam","","","","","","","2026-03-04 15:33:03"
"CÔNG TY TNHH CARTRACK VIETNAM","","ly.nguyen@cartrack.com","","","","","Tầng 6, TF Building, 408 Điện Biên Phủ, Phường Vườn Lài, TP Hồ Chí Minh","","","","Quản trị hệ thống máy vi tính","Công nghệ thông tin","","0316417216","Corporate","2024-11-13 19:02:45"
"CÔNG TY TNHH CASA BELLA","","","","","","","","","","","","","","","","2024-03-11 13:42:19"
"CÔNG TY TNHH CASA BELLA","","","","","","","","","","","","","","","","2024-03-07 16:27:53"
"CÔNG TY TNHH CASTROL BP PETCO","","lam.pham@bp.com","","","","","Phòng 20.01, Tầng 20, Tòa nhà The Nexus, 3A-3B Đường Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","","","","","","","0300695803","","2025-03-01 17:24:32"
"CÔNG TY TNHH CASTROL BP PETCO","","","","","","","","","Vietnam","","","","","","","2024-10-24 14:47:16"
"CÔNG TY TNHH CATBO","","","","","","","","","Vietnam","","","","","","","2024-11-23 02:20:41"
"CÔNG TY TNHH CATBOX VIỆT NAM","","","","","","","","","Vietnam","","","","","","","2024-10-31 21:36:50"
"CÔNG TY TNHH CẦU VỒNG VIỆT NAM","","","","","","","","","Vietnam","","","","","","","2024-07-29 12:02:59"
"Công ty TNHH Cavalo Viet Nam","","","","","","","","","Vietnam","","","","","","","2024-04-26 11:13:34"
"CÔNG TY TNHH CAYI TECHNOLOGY VIỆT NAM","","cayiketoan@gmail.com","","","","","Lô CN1-1, Khu công nghiệp Yên Phong II-C, Xã Tam Giang và, Thị Trấn Chờ, Huyện Yên Phong,Tỉnh Bắc Ninh Việt Nam","","","","","","","2301237239","","2024-04-15 14:19:03"
"CÔNG TY TNHH CBC VIỆT NAM","","booking.ptma@gmail.com","","","","","Số 23 phố Phạm Hồng Thái, Phường Ba Đình, Thành phố Hà Nội, Việt Nam","","","","","","GIT/FIT","0106640560","Travel Agent","2025-05-16 15:36:45"
"CÔNG TY TNHH CBRE (VIỆT NAM)","","Lawrence.lennon@cbre.com","","","","","Tòa nhà A&B, số 76A Lê Lai, Phường Bến Thành, TP Hồ Chí Minh, Việt Nam","","Vietnam","","TƯ VẤN QUẢN LÝ","Tư vấn","","0302847667","Corporate","2024-10-26 13:40:12"
"CÔNG TY TNHH CCI VIỆT NAM","","linhdta@ccivn.com.vn","","","","","Lô số 01, đường số 01, Khu công nghiệp Bắc Chu Lai, xã Núi Thành, TP Đà Nẵng, Việt Nam","","","","BUÔN BÁN TỔNG HỢP","Bán buôn và bán lẻ","","4000442527","Corporate","2025-04-09 10:07:56"
"CÔNG TY TNHH CCR CSR VIỆT NAM","","","","","","","","","Vietnam","","","","","","","2024-09-09 19:02:41"
"CÔNG TY TNHH CD TAILOR SÀI GÒN","","cdtailorsaigon@gmail.com","","","","","Số 1 Phố Vọng Đức, Phường Cửa Nam, Thành phố Hà Nội, Việt Nam","","","","","","","0111108961","","2026-01-20 12:19:53"
"CÔNG TY TNHH CD TAILOR SÀI GÒN","","","","","","","","","Vietnam","","","","","","","2026-01-20 12:19:28"
"CÔNG TY TNHH CELA PAW","","","","","","","","","Vietnam","","","","","","","2025-12-30 06:03:07"
"CÔNG TY TNHH CELLA VIỆT NAM","","","","","","","","","Vietnam","","","","","","","2026-01-21 00:42:34"
"Công ty TNHH Cengage Learning Việt Nam","","ngochoai.truong@cengage.com","","","","","Toà nhà Zen Plaza, 54-56 Nguyễn Trãi. Phường Bến Thành. TpHCM","","","","","Giáo dục và đào tạo","","0312020530","Corporate","2025-10-06 15:07:41"
"CÔNG TY TNHH CENGAGE LEARNING VIỆT NAM","","","","","","","","","Vietnam","","","Giáo dục và đào tạo","","","","2025-05-26 15:23:32"
"CÔNG TY TNHH CENOPLAN VIETNAM","","accounting@cenoplanvn.com","","","","","46-48 Đường Hai Bà Trưng, Phường Sài Gòn, Thành phố Hồ Chí Minh, Việt Nam","","","","","Xây dựng","","0317357859","Corporate","2026-04-02 15:48:03"
"CÔNG TY TNHH CEN VIỆT NAM","","","","","","","","","Vietnam","","","","","","","2026-01-01 14:08:18"
"CÔNG TY TNHH CEN VINA CHEM","","thanh@centechpl.com","","","","","Phòng 903, Tầng 9, Tòa nhà Diamond Plaza, 34 Lê Duẩn, Phường Sài Gòn, Thành phố Hồ Chí Minh, Việt Nam","","","","","","","0318968473","","2026-01-02 00:25:33"
"CÔNG TY TNHH C-FOCUS VIỆT NAM","","vncf@c-focusdg.com","","","","","Lô đất L1.22C, Khu Công Nghiệp Đồ Sơn Hải Phòng, Phường Ngọc Xuyên, Quận Đồ Sơn, Thành phố Hải Phòng, Việt Nam.","","","","","","","0201812058","","2023-12-04 08:59:10"
"CÔNG TY TNHH C-FOCUS VIỆT NAM","","","","","","","","","","","","","","","","2023-12-02 08:57:11"
"CÔNG TY TNHH CHAIN YARN VIỆT NAM","02742221873","3150300@gmail.com","'+84935675205","","","","Lô A_7_CN Khu công nghiệp Bàu Bàng, Phường Bến Cát, Thành phố Hồ Chí Minh, Việt Nam","","","","","","","3702424809","","2026-01-30 01:56:25"
"CÔNG TY TNHH CHẠM","","kurtle.cham@gmail.com","","","","","1080 Kha Vạn Cân, Phường Linh Chiểu, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","","","","","","","0317600782","","2024-02-15 11:57:02"
"CÔNG TY TNHH CHAMATEX ASIA","","","","","","","","","Vietnam","","","","","","","2026-02-23 16:04:59"
"CÔNG TY TNHH CHAMPION SLEEP","","","","","","","","","Vietnam","","","","","","","2025-02-25 11:27:34"
"CÔNG TY TNHH CHANCE VIETNAM","","ketoan@chancevietnam.com","","","","","Tầng 14, Tòa Nhà HM Town, 412 Nguyễn Thị Minh Khai, Phường 5, Quận 3, TP. Hồ Chí Minh","","","","Tư vấn quản lý","Tư vấn","","0316484727","Corporate","2025-01-04 10:20:58"
"CÔNG TY TNHH CHANH GROUP","","levansam@gmail.com","","","","","Tầng 1, nhà B3, 07 đường Cây Xanh, khu đô thị Yên Bình Homes, Khối Bình Phúc, Phường Hưng Phúc, Thành phố Vinh, Tỉnh Nghệ An, Việt Nam","","","","","","","2901972420","","2023-10-23 10:56:34"
"CÔNG TY TNHH CHĂN NUÔI VIỆT NHẬT","","","","","","","","","Vietnam","","","","","","","2025-03-21 12:30:19"
"CÔNG TY TNHH CHÂN THỰC Á CHÂU","","acc@realisticasia.com","","","","","Số nhà B-TT08-51, đường Galaxy 4, Khu nhà ở Ngân Hà Vạn Phúc, phường Hà Đông, TP Hà Nội.","","","","","","GIT/FIT","0105415322","Travel Agent","2024-06-13 13:56:15"
"CÔNG TY TNHH CHÂN THỰC VIỆT","","info@couleursvietnam.com","","","","","Thôn Thượng, Xã Uy Nỗ, Huyện Đông Anh, Thành phố Hà Nội, Việt Nam","","","","Pháp","","GIT/FIT","0108481027","Travel Agent","2023-12-14 10:17:13"
"Công ty TNHH Chào Đà Nẵng","","","","","","","","","Vietnam","","","","","","","2025-08-07 17:03:11"
"Công ty TNHH Chào Đà Nẵng","","","","","","","","","Vietnam","","","","","","","2025-08-07 17:03:11"
"CÔNG TY TNHH CHÀO ĐÀ NẴNG","","azitdanang43@gmail.com","","","","","76-78 Bạch Đằng, Phường Hải Châu, Thành phố Đà Nẵng, Việt Nam","","","","","","GIT/FIT","0402149472","Travel Agent","2025-11-28 14:08:19"
"Công ty TNHH Chargeplus Việt Nam","","vu.thuy@chargeplus.com","","","","","49 Thạch Thị Thanh, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam.","","","","","","","0317401836","","2024-05-03 16:01:23"
"CÔNG TY TNHH CHARGEPLUS VIỆT NAM","","","","","","","","","Vietnam","","","","","","","2026-03-24 09:33:03"
"CÔNG TY TNHH CHARGEPLUS VIỆT NAM","","","","","","","","","Vietnam","","","","","","","2026-01-27 12:42:08"
"CÔNG TY TNHH CHARGEPLUS VIỆT NAM","","","","","","","","","","","","","","","","2023-12-11 15:39:25"
"CÔNG TY TNHH CHARLIEONE VIỆT NAM","","uyen.phan@c1vn.net.vn","","","","","Số 72 Lê Thánh Tôn, Phường Sài Gòn, Thành phố Hồ Chí Minh","","","","","Công nghệ thông tin","","0312768647","Corporate","2026-01-07 15:19:00"
"CÔNG TY TNHH CHARTER CENTURY GROUP","","","","","","","","","Vietnam","","","","","","","2025-03-04 11:50:59"
"Công ty TNHH Châu Giang","","","","","","","","","Vietnam","","","","","","","2024-04-05 11:12:05"
"Công ty TNHH Châu Long Suối Đá Bàn. ","","","","","","","Tổ 12 Ấp Bến Tràm- Xã Cửa Dương, Phú Quốc, Kiên Giang","","","","","","","1702040358","","2024-03-28 16:00:24"
"CÔNG TY TNHH CHC CHEMICAL ( VIETNAM )","","","","","","","","","Vietnam","","","","","","","2024-07-31 17:04:25"
"CÔNG TY TNHH CHC CHEMICAL (VIETNAM)","","","","","","","","","Vietnam","","","","","","","2025-02-12 15:56:36"
"CÔNG TY TNHH CHẾ BIẾN GỖ VÀ THƯƠNG MẠI HÀO QUANG","","","","","","","","","Vietnam","","","","","","","2025-05-13 12:17:07"
"CÔNG TY TNHH CHẾ BIẾN LƯƠNG THỰC-THỰC PHẨM THƯƠNG MẠI CHÂU GIANG","'+84 901 356 898","henry.ng@chaugiangfood.com;chaugiangfood@gmail.com","","","","","10/9/72A đường Quang Trung, phường Thông Tây Hội, TP. Hồ Chí Minh","","","","","Bán buôn thực phẩm","","0301454624","Corporate","2026-02-11 17:24:04"
"CÔNG TY TNHH CHẾ BIẾN NÔNG SẢN THỰC PHẨM XUẤT KHẨU TƯỜNG LÂN","","","","","","","","","Vietnam","","","","","","","2025-01-27 21:54:38"
"Công ty TNHH Chế biến thực phẩm D&N","","","","","","","","","Vietnam","","","","","","","2025-04-08 15:20:42"
"CÔNG TY TNHH CHẾ BIẾN THỦY HẢI SẢN TRANS PACIFIC","","trangnk@tpseafood.com.vn;phuongdb@tpseafood.com.vn;trangnt@tpseafood.com.vn","","","","","Lô 6/6, Khu công nghiệp Phan Thiết giai đoạn 2, Xã Hàm Liêm, Tỉnh Lâm Đồng, Việt Nam","","","","","","","3401151097","","2026-01-21 18:17:08"
"Công ty TNHH Checkpoint Việt Nam","","thoa.nguyen@checkpt.com","","","","","23B, VSIP II-A, đường số 29, Khu Công Nghiệp Việt Nam Singapore II-A, Phường Vĩnh Tân, Thành phố Hồ Chí Minh, Việt Nam","","","","","","","1101796735","","2026-02-12 14:41:14"
"CÔNG TY TNHH CHEK","","","","","","","","","Vietnam","","","","","","","2024-11-05 21:24:22"
"CÔNG TY TNHH CHEMICAL TRADING VIỆT NAM","","","","","","","","","Vietnam","","","","","","","2025-12-05 20:43:58"
"CÔNG TY TNHH CHẾ TẠO MÁY HONGYUAN HẢI PHÒNG VIỆT NAM","","","","","","","","","Vietnam","","","","","","","2026-01-17 16:31:16"
"Công ty TNHH chế tạo xuất nhập khẩu Trường Hải","","info@thf.vn","","","","","số 521 Trần Nhân Tông, tổ Kha Lâm 3, phường Nam Sơn, quận Kiến An, tp Hải Phòng, Việt Nam","","","","","","","0201975694","","2024-08-29 19:00:41"
"CÔNG TY TNHH CHÈ XUẤT KHẨU BẢO LONG","","","","","","","","","Vietnam","","","","","","","2024-11-22 00:08:14"
"CÔNG TY TNHH CHIẾU SÁNG CÔNG NGHIỆP LIGHTSVIET","","khoa@lightsviet.com","","","","","98 Trần Hưng Đạo, Phường Cẩm Phô, Thành phố Hội An, Tỉnh Quảng Nam, Việt Nam","","","","Lắp đặt hệ thống điện","Xây dựng","","4001004572","Corporate","2024-03-13 14:58:56"
"CÔNG TY TNHH CHIẾU XẠ TOÀN PHÁT","","vh.saigonese@gmail.com","","","","","Lô A24-1, Đường Ngang 1, Khu công nghiệp Phú An Thạnh , Xã An Thạnh, Huyện Bến Lức, Tỉnh Long An, Việt Nam","","","","","","","1101846577","","2024-06-13 09:14:37"
"CÔNG TY TNHH CHIẾU XẠ TOÀN PHÁT","","","","","","","","","Vietnam","","","","","","","2024-06-12 18:36:51"
"CÔNG TY TNHH CHIGASOCO","","","","","","","","","Vietnam","","","","","","","2025-10-23 10:12:12"
"CÔNG TY TNHH CHIIC WORLD VIỆT NAM","","ca_hrm@chiicworld.com","","","","","Tầng 5, 216-218 Trần Hưng Đạo, Phường An Hải, Thành phố Đà Nẵng, Việt Nam","","","","","","GIT/FIT","0401983766","Travel Agent","2025-11-13 17:48:49"
"CÔNG TY TNHH CHIIC WORLD VIỆT NAM","","","","","","","","","Vietnam","","","","","","","2025-11-13 17:47:02"
"Công ty TNHH China Telecom Information Technology","","","","","","","","","Vietnam","","","","","","","2024-07-30 13:35:24"
"Công ty TNHH China Telecom Information Technology (Việt Nam)","'+84 90 628 28 40","nayetrag@gmail.com","","","","","Unit 3604-2, tầng 36, Keangnam Landmark Tower, P. Mễ Trì, Q. Nam Từ Liêm, Hà Nội","","","","","","","0105942431","","2024-04-09 11:19:14"
"CÔNG TY TNHH CHÍNH XÁC HUANG MING VIỆT NAM","","","","","","","","","Vietnam","","","","","","","2025-10-28 20:32:17"
"CÔNG TY TNHH CHINT VIETNAM HOLDING","","","","","","","","","Vietnam","","","","","","","2024-05-14 15:44:12"
"Công ty TNHH Chodai & Kiso-Jiban Việt Nam","","trang.nq02@ckjvn.vn","","","","","Tầng 29, Tháp Đông, 2901 Lotte Center Hà Nội, 54 Liễu Giai, phường Ngọc Hà, Thành phố Hà Nội.","","","","","Tư vấn","","0106600046","Corporate","2024-03-06 16:31:34"
"CÔNG TY TNHH CHỢ GẠO","0988957900","huyenthuongpr184@gmail.com","","","","","654 Lạc Long Quân, Phường Tân Hoà , TP. Hồ Chí Minh","","","","","","","0316993650","","2025-09-25 12:10:50"
"Công ty TNHH Chồi Xanh","'+84 89 926 81 86","my.contactinfo85@gmail.com","","","","Hồ Chí Minh","207A Nguyễn Văn Thủ, Phường Đa Kao, Quận 1","","Vietnam","","Công nghệ thông tin","Công nghệ thông tin","","0318408545","Corporate","2024-06-30 13:16:58"
"CÔNG TY TNHH CHỢ TỐT","","","","","","","","","Vietnam","","","","","","","2024-04-06 10:20:34"
"CÔNG TY TNHH CHÚ BI QUÁN NƯỚNG","","Chubbigrill@gmail.com","","","","","48 Nguyễn Chí Thanh , Phường Thạch Thang, Quận Hải Châu, Thành phố Đà Nẵng, Việt Nam","","","","","","","0402146739","","2024-09-20 10:21:40"
"CÔNG TY TNHH CHÚ BI QUÁN NƯỚNG","","Chubbigrill@gmail.com","","","","","48 Nguyễn Chí Thanh , Phường Thạch Thang, Quận Hải Châu, Thành phố Đà Nẵng, Việt Nam","","","","","","","0402146739","","2023-09-09 11:24:58"
"CÔNG TY TNHH CHUBUTSU VIỆT NAM","","kien.le@chubutsu.com","'+84 91 685 81 0","","","","Khu công nghiệp hỗ trợ Đồng Văn III, Phường Đồng Văn, Thị xã Duy Tiên, Tỉnh Hà Nam, Việt Nam","","","","","","","0700786011","","2024-12-17 08:46:23"
"CÔNG TY TNHH CHỨNG KHOÁN ACB","","","","","","","","","Vietnam","","","","","","","2026-04-02 10:32:09"
"CÔNG TY TNHH CHỨNG KHOÁN ACB","","","","","","","","","Vietnam","","","","","","","2026-03-24 13:19:07"
"CÔNG TY TNHH CHỨNG KHOÁN ACB","","nguyenmiha@acbs.com.vn","","","","","Tầng 3 Tòa nhà Léman Luxury, Số 117 Nguyễn Đình Chiểu - Phường Xuân Hòa - TP Hồ Chí Minh, Việt Nam","","","","","","","0302030508","","2026-02-06 06:17:39"
"CÔNG TY TNHH CHỨNG KHOÁN ACB","","","","","","","","","Vietnam","","","","","","","2026-01-06 11:28:19"
"CÔNG TY TNHH CHỨNG KHOÁN ACB","","","","","","","","","Vietnam","","","","","","","2025-10-08 15:18:58"
"CÔNG TY TNHH CHỨNG KHOÁN ACB","","tunlc@acbs.com.vn","","","","","Tầng 3, Tòa nhà Léman Luxury, số 117 Nguyễn Đình Chiểu, Phường Xuân Hòa, TP.HCM, Việt Nam","","Vietnam","","Chứng khoán","Tài chính, ngân hàng và bảo hiểm","","0302030508","Corporate","2024-09-10 10:22:14"
"CÔNG TY TNHH CHỨNG KHOÁN MAYBANK","","anh.bui@maybank.com","","","","","VP-10-01, Tầng 10, tòa nhà Pearl 5, số 5 Lê Quý Đôn, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh.","","","","","","","0305367563","","2023-10-16 16:20:05"
"CÔNG TY TNHH CHỨNG KHOÁN NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN NGOẠI THƯƠNG VIỆT NAM","","","","","","","","","Vietnam","","","","","","","2026-01-23 16:36:48"
"Công ty TNHH chứng khoán Ngân hàng TMCP ngoại thương Việt Nam","","","","","","","","","Vietnam","","","","","","","2025-03-06 07:36:19"
"CÔNG TY TNHH CHỨNG KHOÁN NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM","","cttmai@vcbs.com.vn","","","","","Tầng 5-6-7-8 Tòa nhà Thủ Đô, Số 72 Đường Trần Hưng Đạo, Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội","","Vietnam","","CHỨNG KHOÁN","Tài chính, ngân hàng và bảo hiểm","","0101248046","Corporate","2024-06-21 16:35:21"
